DateTime,GenerationUnitCode,AreaDisplayName,GenerationUnitType,Generation_MWh
2014-12-24,18WABO2-12345-DY,Spain (ES),Fossil Hard coal,11898.0
2014-12-24,18WACE3-12345-CD,Spain (ES),Fossil Gas,1702.6
2014-12-24,18WACE4-12345-C3,Spain (ES),Fossil Gas,0.0
2014-12-24,18WAL11-12345-AZ,Spain (ES),Hydro Water Reservoir,1739.2
2014-12-24,18WAL12-12345-AP,Spain (ES),Hydro Water Reservoir,1408.6
2014-12-24,18WAL13-12345-AF,Spain (ES),Hydro Water Reservoir,1489.1
2014-12-24,18WAL14-12345-A5,Spain (ES),Hydro Water Reservoir,1783.7
2014-12-24,18WAL15-12345-AW,Spain (ES),Hydro Water Reservoir,1776.3
2014-12-24,18WAL16-12345-AM,Spain (ES),Hydro Water Reservoir,1524.5
2014-12-24,18WAL21-12345-AO,Spain (ES),Hydro Water Reservoir,1378.5
2014-12-24,18WAL21B-12345-W,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WAL22-12345-AE,Spain (ES),Hydro Water Reservoir,0.0
2014-12-24,18WAL22B-12345-M,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WALG3TG1-123-9,Spain (ES),Fossil Gas,0.0
2014-12-24,18WALG3TG2-123-2,Spain (ES),Fossil Gas,0.0
2014-12-24,18WALG3TV1-123-0,Spain (ES),Fossil Gas,0.0
2014-12-24,18WALL1-12345-DV,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WALZ1-12345-BT,Spain (ES),Nuclear,24159.1
2014-12-24,18WALZ2-12345-BJ,Spain (ES),Nuclear,24101.7
2014-12-24,18WAMBITG1-12--P,Spain (ES),Fossil Gas,0.0
2014-12-24,18WAMBITG2-12-CT,Spain (ES),Fossil Gas,0.0
2014-12-24,18WAMBITV-123-CK,Spain (ES),Fossil Gas,0.0
2014-12-24,18WARC3TG1-12-C4,Spain (ES),Fossil Gas,0.0
2014-12-24,18WARC3TG2-12-CY,Spain (ES),Fossil Gas,0.0
2014-12-24,18WARC3TV-123-CP,Spain (ES),Fossil Gas,0.0
2014-12-24,18WARCOS1-123-CR,Spain (ES),Fossil Gas,0.0
2014-12-24,18WARCOS2-123-CJ,Spain (ES),Fossil Gas,0.0
2014-12-24,18WARRU1-1234-CW,Spain (ES),Fossil Gas,0.0
2014-12-24,18WARRU2-1234-CN,Spain (ES),Fossil Gas,0.0
2014-12-24,18WASC1-12345-BD,Spain (ES),Nuclear,24195.4
2014-12-24,18WASC2-12345-B3,Spain (ES),Nuclear,23844.9
2014-12-24,18WBAHITG1-12-CR,Spain (ES),Fossil Gas,3415.1
2014-12-24,18WBAHITG2-12-CK,Spain (ES),Fossil Gas,0.0
2014-12-24,18WBAHITV-123-CB,Spain (ES),Fossil Gas,2387.9
2014-12-24,18WBEL1-12345-AY,Spain (ES),Hydro Water Reservoir,893.9
2014-12-24,18WBEL2-12345-AO,Spain (ES),Hydro Water Reservoir,1022.4
2014-12-24,18WBEL3-12345-AE,Spain (ES),Hydro Water Reservoir,884.7
2014-12-24,18WBES3-12345-C7,Spain (ES),Fossil Gas,0.0
2014-12-24,18WBES4-12345-CY,Spain (ES),Fossil Gas,7122.1
2014-12-24,18WBES5TG1-123-2,Spain (ES),Fossil Gas,0.0
2014-12-24,18WBES5TG2-123-W,Spain (ES),Fossil Gas,2380.4
2014-12-24,18WBES5TV-1234-K,Spain (ES),Fossil Gas,1897.4
2014-12-24,18WBRR1-12345-DS,Spain (ES),Fossil Hard coal,11482.8
2014-12-24,18WCA21-12345-AJ,Spain (ES),Hydro Water Reservoir,1777.8
2014-12-24,18WCAMGI10-12-CK,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCAMGI20-12-CC,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCCO2-12345-DX,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WCCO3-12345-DN,Spain (ES),Fossil Hard coal,7261.1
2014-12-24,18WCED1-12345-AZ,Spain (ES),Hydro Water Reservoir,791.3
2014-12-24,18WCED2-12345-AP,Spain (ES),Hydro Water Reservoir,0.0
2014-12-24,18WCED3-12345-AF,Spain (ES),Hydro Water Reservoir,0.0
2014-12-24,18WCED4-12345-A5,Spain (ES),Hydro Water Reservoir,599.2
2014-12-24,18WCO21-12345--L,Spain (ES),Hydro Water Reservoir,359.6
2014-12-24,18WCO22-12345-AQ,Spain (ES),Hydro Water Reservoir,359.6
2014-12-24,18WCOF1-12345-B2,Spain (ES),Nuclear,24209.4
2014-12-24,18WCOL4-12345-CF,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCOM4-12345-D2,Spain (ES),Fossil Hard coal,7188.4
2014-12-24,18WCOM5-12345-DT,Spain (ES),Fossil Hard coal,7507.900000000001
2014-12-24,18WCTGN1-1234-CP,Spain (ES),Fossil Gas,5783.2
2014-12-24,18WCTGN2-1234-CG,Spain (ES),Fossil Gas,1576.8
2014-12-24,18WCTGN3-1234-C7,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTJON1-123-CJ,Spain (ES),Fossil Gas,423.2
2014-12-24,18WCTJON2-123-CB,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTJON3-1234-E,Spain (ES),Fossil Gas,1214.6
2014-12-24,18WCTN3TG1-12-CI,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTN3TG2-12-CB,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTN3TV-123-C2,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTN4TG1-123-M,Spain (ES),Fossil Gas,1173.7
2014-12-24,18WCTN4TG2-123-F,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTN4TV-1234-3,Spain (ES),Fossil Gas,959.1
2014-12-24,18WCTNUTG1-12-C7,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTNUTG2-12-C0,Spain (ES),Fossil Gas,0.0
2014-12-24,18WCTNUTV-123-CS,Spain (ES),Fossil Gas,0.0
2014-12-24,18WECH1-12345-DK,Spain (ES),Fossil Brown coal/Lignite,0.0
2014-12-24,18WECT3TG1-123-X,Spain (ES),Fossil Gas,0.0
2014-12-24,18WECT3TG2-123-Q,Spain (ES),Fossil Gas,0.0
2014-12-24,18WECT3TV1-123-O,Spain (ES),Fossil Gas,0.0
2014-12-24,18WELC1-12345-GZ,Spain (ES),Fossil Hard coal,6055.099999999999
2014-12-24,18WESC6TG1-12-CL,Spain (ES),Fossil Gas,0.0
2014-12-24,18WESC6TG2-12-CE,Spain (ES),Fossil Gas,0.0
2014-12-24,18WESC6TV-123-C5,Spain (ES),Fossil Gas,0.0
2014-12-24,18WESCCC1-123-C5,Spain (ES),Fossil Gas,0.0
2014-12-24,18WESCCC2-123-CY,Spain (ES),Fossil Gas,0.0
2014-12-24,18WESCCC3-123-CQ,Spain (ES),Fossil Gas,0.0
2014-12-24,18WEST21-12345-C,Spain (ES),Hydro Water Reservoir,0.0
2014-12-24,18WFOI1-12345-D0,Spain (ES),Fossil Gas,0.0
2014-12-24,18WGAR1-12345-BN,Spain (ES),Nuclear,0.0
2014-12-24,18WGUA1-12345-D3,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WGUA2-12345-DU,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WGYG1-12345-A6,Spain (ES),Hydro Water Reservoir,0.0
2014-12-24,18WJMO1-12345-AN,Spain (ES),Hydro Water Reservoir,1010.1
2014-12-24,18WJMO2-12345-AD,Spain (ES),Hydro Water Reservoir,797.6
2014-12-24,18WJMO3-12345-A3,Spain (ES),Hydro Water Reservoir,365.7
2014-12-24,18WJMO4-12345-AU,Spain (ES),Hydro Water Reservoir,306.9
2014-12-24,18WLAD4-123456-B,Spain (ES),Fossil Hard coal,7411.6
2014-12-24,18WLIT1-123456-S,Spain (ES),Fossil Hard coal,10310.0
2014-12-24,18WLIT2-123456-I,Spain (ES),Fossil Hard coal,12356.8
2014-12-24,18WMALA1-1234567,Spain (ES),Fossil Gas,344.7
2014-12-24,18WMEI1-12345-DT,Spain (ES),Fossil Hard coal,12735.8
2014-12-24,18WMUE1-12345-FP,Spain (ES),Hydro Water Reservoir,2851.6
2014-12-24,18WMUE1B-12345-6,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WMUE2-12345-FF,Spain (ES),Hydro Water Reservoir,2836.6
2014-12-24,18WMUE2B-12345-X,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WMUE3-12345-F5,Spain (ES),Hydro Water Reservoir,2755.4
2014-12-24,18WMUE3B-12345-N,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WNRC2-12345-DR,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WNRC3-12345-DH,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WPALOS1-123-CB,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPALOS2-123-C3,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPALOS3-123-CW,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPBCN1-1234-PG,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPBCN2-1234-P7,Spain (ES),Fossil Gas,4006.6
2014-12-24,18WPGR1-12345-DF,Spain (ES),Fossil Hard coal,7737.2
2014-12-24,18WPGR2-12345-D5,Spain (ES),Fossil Hard coal,7703.1
2014-12-24,18WPGR3-12345-DW,Spain (ES),Fossil Hard coal,7879.1
2014-12-24,18WPGR4-12345-DM,Spain (ES),Fossil Hard coal,7804.0
2014-12-24,18WPGR5TG1-123-T,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPGR5TG2-123-M,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPGR5TV-1234-A,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPLL1-12345-DL,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WPNN3-12345-DT,Spain (ES),Fossil Hard coal,6097.7
2014-12-24,18WPVENT1-1234-X,Spain (ES),Fossil Gas,0.0
2014-12-24,18WPVENT2-1234-P,Spain (ES),Fossil Gas,0.0
2014-12-24,18WRIC21-1234-AZ,Spain (ES),Hydro Water Reservoir,622.4
2014-12-24,18WROB1-12345-DW,Spain (ES),Fossil Hard coal,72.5
2014-12-24,18WROB2-12345-DM,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WSA21-12345-AX,Spain (ES),Hydro Water Reservoir,696.4
2014-12-24,18WSA22-12345-AN,Spain (ES),Hydro Water Reservoir,696.4
2014-12-24,18WSAGU1-1234-CC,Spain (ES),Fossil Gas,2691.3
2014-12-24,18WSAGU2-1234-C3,Spain (ES),Fossil Gas,7536.2
2014-12-24,18WSAGU3-1234-CV,Spain (ES),Fossil Gas,0.0
2014-12-24,18WSBO3-12345-CE,Spain (ES),Fossil Gas,0.0
2014-12-24,18WSLT1-12345-F1,Spain (ES),Hydro Water Reservoir,0.0
2014-12-24,18WSLT1B-12345-J,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WSLT2-12345-FS,Spain (ES),Hydro Water Reservoir,576.3
2014-12-24,18WSLT2B-12345-9,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WSLT3-12345-FI,Spain (ES),Hydro Water Reservoir,534.8
2014-12-24,18WSLT3B--1234-V,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WSLT4-12345-F8,Spain (ES),Hydro Water Reservoir,197.79999999999998
2014-12-24,18WSLT4B-12345-Q,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WSOU1-12345-A1,Spain (ES),Hydro Water Reservoir,1161.6
2014-12-24,18WSRI2-12345-D7,Spain (ES),Fossil Hard coal,5195.8
2014-12-24,18WSRI3-12345-DY,Spain (ES),Fossil Hard coal,0.0
2014-12-24,18WSRI4-123456-V,Spain (ES),Fossil Gas,0.0
2014-12-24,18WSRI5-12345--5,Spain (ES),Fossil Gas,0.0
2014-12-24,18WSROQ1-1234-CJ,Spain (ES),Fossil Gas,6473.7
2014-12-24,18WSROQ2-1234-CA,Spain (ES),Fossil Gas,3385.2
2014-12-24,18WSTC4-12345-CV,Spain (ES),Fossil Gas,0.0
2014-12-24,18WTAPOWER-12-C7,Spain (ES),Fossil Gas,556.9
2014-12-24,18WTARRAG-123-CG,Spain (ES),Fossil Gas,0.0
2014-12-24,18WTER1-12345-DO,Spain (ES),Fossil Brown coal/Lignite,7567.3
2014-12-24,18WTER2-12345-DE,Spain (ES),Fossil Brown coal/Lignite,7548.2
2014-12-24,18WTER3-12345-D4,Spain (ES),Fossil Brown coal/Lignite,7631.4
2014-12-24,18WTJE1B-12345-A,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WTJE2B-12345-0,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WTJE3B-12345-R,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WTJE4B-12345-H,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WTRL1-12345-BC,Spain (ES),Nuclear,23797.7
2014-12-24,18WVAN2-12345-BA,Spain (ES),Nuclear,24769.4
2014-12-24,18WVC21-12345-A7,Spain (ES),Hydro Water Reservoir,1590.9
2014-12-24,18WVRN1-12345-A3,Spain (ES),Hydro Water Reservoir,818.7
2014-12-24,18WVRN1B-12345-B,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WVRN2-12345-AU,Spain (ES),Hydro Water Reservoir,648.9
2014-12-24,18WVRN2B-12345-1,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WVRN3-12345-AK,Spain (ES),Hydro Water Reservoir,0.0
2014-12-24,18WVRN3B-12345-S,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WVRN4-12345-AA,Spain (ES),Hydro Water Reservoir,510.7
2014-12-24,18WVRN4B-12345-I,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WVRN5-12345-A0,Spain (ES),Hydro Water Reservoir,839.2
2014-12-24,18WVRN5B-12345-8,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,18WVRN6-12345-AR,Spain (ES),Hydro Water Reservoir,820.2
2014-12-24,18WVRN6B-12345-Z,Spain (ES),Hydro Pumped Storage,0.0
2014-12-24,38W-MT--BEJG09-J,Estonia (EE),Fossil Oil shale,9.600000000000001
2014-12-24,38W-MT--BEJG10-5,Estonia (EE),Fossil Oil shale,2.3000000000000003
2014-12-24,38W-MT--BEJG11-2,Estonia (EE),Fossil Oil shale,4447.5
2014-12-24,38W-MT--BEJG1Q-1,Estonia (EE),Fossil Oil shale,3.0
2014-12-24,38W-MT--EEJG1--L,Estonia (EE),Fossil Oil shale,0.0
2014-12-24,38W-MT--EEJG2--H,Estonia (EE),Fossil Oil shale,0.0
2014-12-24,38W-MT--EEJG3--D,Estonia (EE),Fossil Oil shale,4352.5
2014-12-24,38W-MT--EEJG4--9,Estonia (EE),Fossil Oil shale,4358.9
2014-12-24,38W-MT--EEJG5--5,Estonia (EE),Fossil Oil shale,4391.8
2014-12-24,38W-MT--EEJG6--1,Estonia (EE),Fossil Oil shale,2157.1
2014-12-24,38W-MT--EEJG7--Y,Estonia (EE),Fossil Oil shale,0.0
2014-12-24,38W-MT--EEJG8--U,Estonia (EE),Fossil Oil shale,5147.0
2014-12-24,43W-PLAV-HG4---U,Latvia (LV),Hydro Run-of-river and poundage,0.0
2014-12-24,43W-RTEC-2-GG1-B,Latvia (LV),Fossil Gas,0.0
2014-12-24,43W-RTEC-2-GG2-8,Latvia (LV),Fossil Gas,0.0
2014-12-24,43W-RTEC-2-TG1-K,Latvia (LV),Fossil Gas,0.0
2014-12-24,43W-RTEC-2-TG2-H,Latvia (LV),Fossil Gas,0.0
2014-12-25,15WCSEPELG1--GTH,Hungary (HU),Fossil Gas,2.4000000000000004
2014-12-25,15WCSEPELG2--GTB,Hungary (HU),Fossil Gas,2.4000000000000004
2014-12-25,15WCSEPELG3--ST6,Hungary (HU),Fossil Gas,2.4000000000000004
2014-12-25,15WDUMEG14---GTI,Hungary (HU),Fossil Gas,0.0
2014-12-25,15WDUMEG15---GTB,Hungary (HU),Fossil Gas,0.0
2014-12-25,15WDUMEG7----GT5,Hungary (HU),Fossil Gas,0.0
2014-12-25,15WDUMEG8----GTY,Hungary (HU),Fossil Gas,0.0
2014-12-25,15WGONYUG1-CCGTG,Hungary (HU),Fossil Gas,0.0
2014-12-25,15WKFGT------GT5,Hungary (HU),Fossil Gas,823.4775
2014-12-25,15WKISPEST-CCGTY,Hungary (HU),Fossil Gas,1044.7225
2014-12-25,15WLITERG----GTJ,Hungary (HU),Fossil Oil,0.0
2014-12-25,15WLORINCG---GTQ,Hungary (HU),Fossil Oil,0.0
2014-12-25,15WMATRAG3---STO,Hungary (HU),Fossil Brown coal/Lignite,4505.005
2014-12-25,15WMATRAG4---STH,Hungary (HU),Fossil Brown coal/Lignite,4378.1575
2014-12-25,15WMATRAG5---STA,Hungary (HU),Fossil Brown coal/Lignite,4342.5025
2014-12-25,15WPAKSG1----STK,Hungary (HU),Nuclear,5865.41
2014-12-25,15WPAKSG2----STC,Hungary (HU),Nuclear,5800.63
2014-12-25,15WPAKSG3----ST4,Hungary (HU),Nuclear,5871.645
2014-12-25,15WPAKSG4----STX,Hungary (HU),Nuclear,5787.19
2014-12-25,15WPAKSG5----STP,Hungary (HU),Nuclear,5874.6225
2014-12-25,15WPAKSG6----STH,Hungary (HU),Nuclear,5810.28
2014-12-25,15WPAKSG7----ST9,Hungary (HU),Nuclear,5819.08
2014-12-25,15WPAKSG8----ST1,Hungary (HU),Nuclear,5657.81
2014-12-25,15WSAJOSZG---GTD,Hungary (HU),Fossil Oil,0.0
2014-12-25,16W-ALQUE1-----X,Portugal (PT),Hydro Pumped Storage,441.0
2014-12-25,16W-ALQUE2-----Q,Portugal (PT),Hydro Pumped Storage,438.1
2014-12-25,16W-ALQUE3-----J,Portugal (PT),Hydro Pumped Storage,430.5
2014-12-25,16W-ALQUE4-----C,Portugal (PT),Hydro Pumped Storage,273.5
2014-12-25,16WAGUIE1------O,Portugal (PT),Hydro Pumped Storage,444.7
2014-12-25,16WAGUIE2------G,Portugal (PT),Hydro Pumped Storage,530.4
2014-12-25,16WAGUIE3------8,Portugal (PT),Hydro Pumped Storage,67.0
2014-12-25,16WALINDO1-----5,Portugal (PT),Hydro Water Reservoir,1068.6
2014-12-25,16WALINDO2-----Z,Portugal (PT),Hydro Water Reservoir,2040.1
2014-12-25,16WBEMPOS1-----T,Portugal (PT),Hydro Run-of-river and poundage,888.5
2014-12-25,16WBEMPOS2-----M,Portugal (PT),Hydro Run-of-river and poundage,170.1
2014-12-25,16WBEMPOS3-----F,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-25,16WBEMPOS4-----8,Portugal (PT),Hydro Run-of-river and poundage,2653.2999999999997
2014-12-25,16WCABRIL1-----G,Portugal (PT),Hydro Water Reservoir,990.5
2014-12-25,16WCABRIL2-----9,Portugal (PT),Hydro Water Reservoir,991.0
2014-12-25,16WCARRA1------C,Portugal (PT),Hydro Run-of-river and poundage,1122.9
2014-12-25,16WCARRA2------4,Portugal (PT),Hydro Run-of-river and poundage,1150.6
2014-12-25,16WCARRA3------X,Portugal (PT),Hydro Run-of-river and poundage,873.7
2014-12-25,16WCBODE1------Q,Portugal (PT),Hydro Water Reservoir,700.0
2014-12-25,16WCBODE2------I,Portugal (PT),Hydro Water Reservoir,732.3
2014-12-25,16WCBODE3------A,Portugal (PT),Hydro Water Reservoir,746.1
2014-12-25,16WCRESTU1-----5,Portugal (PT),Hydro Run-of-river and poundage,438.0
2014-12-25,16WCRESTU2-----Z,Portugal (PT),Hydro Run-of-river and poundage,361.6
2014-12-25,16WCRESTU3-----S,Portugal (PT),Hydro Run-of-river and poundage,375.6
2014-12-25,16WFRADES1-----F,Portugal (PT),Hydro Pumped Storage,1496.6
2014-12-25,16WFRADES2-----8,Portugal (PT),Hydro Pumped Storage,778.6
2014-12-25,16WFRATEL1-----M,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-25,16WFRATEL2-----F,Portugal (PT),Hydro Run-of-river and poundage,146.5
2014-12-25,16WFRATEL3-----8,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-25,16WLARES1------B,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WLARES2------3,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WMIRAN1------O,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-25,16WMIRAN2------G,Portugal (PT),Hydro Run-of-river and poundage,354.6
2014-12-25,16WMIRAN3------8,Portugal (PT),Hydro Run-of-river and poundage,793.4
2014-12-25,16WMIRAN4------0,Portugal (PT),Hydro Run-of-river and poundage,782.1
2014-12-25,16WPEGO3-------P,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WPEGO4-------G,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WPICOTE1-----N,Portugal (PT),Hydro Run-of-river and poundage,168.1
2014-12-25,16WPICOTE2-----G,Portugal (PT),Hydro Run-of-river and poundage,457.1
2014-12-25,16WPICOTE3-----9,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-25,16WPICOTE4-----3,Portugal (PT),Hydro Run-of-river and poundage,2871.6
2014-12-25,16WPOCIN1------Z,Portugal (PT),Hydro Run-of-river and poundage,70.6
2014-12-25,16WPOCIN2------R,Portugal (PT),Hydro Run-of-river and poundage,725.1
2014-12-25,16WPOCIN3------J,Portugal (PT),Hydro Run-of-river and poundage,481.8
2014-12-25,16WREGUA1------8,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-25,16WREGUA2------0,Portugal (PT),Hydro Run-of-river and poundage,1161.4
2014-12-25,16WREGUA3------T,Portugal (PT),Hydro Run-of-river and poundage,1157.4
2014-12-25,16WRIBATE1-----0,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WRIBATE2-----U,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WRIBATE3-----N,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WRPG01-------E,Portugal (PT),Fossil Hard coal,5637.3
2014-12-25,16WRPG02-------5,Portugal (PT),Fossil Hard coal,5435.5
2014-12-25,16WRTG01-------3,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WRTG02-------V,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WRTG03-------M,Portugal (PT),Fossil Gas,0.0
2014-12-25,16WTORRA1------U,Portugal (PT),Hydro Run-of-river and poundage,246.1
2014-12-25,16WTORRA2------M,Portugal (PT),Hydro Run-of-river and poundage,229.8
2014-12-25,16WVALEIR1-----0,Portugal (PT),Hydro Run-of-river and poundage,72.9
2014-12-25,16WVALEIR2-----U,Portugal (PT),Hydro Run-of-river and poundage,799.1
2014-12-25,16WVALEIR3-----N,Portugal (PT),Hydro Run-of-river and poundage,1021.8
2014-12-25,16WVFURNA1-----O,Portugal (PT),Hydro Pumped Storage,491.8
2014-12-25,16WVFURNA2-----H,Portugal (PT),Hydro Pumped Storage,313.5
2014-12-25,17W100P100P00016,France (FR),Fossil Gas,0.0
2014-12-25,17W100P100P00024,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P00032,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0005Z,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0007V,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0009R,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P00105,France (FR),Fossil Gas,0.0
2014-12-25,17W100P100P00113,France (FR),Fossil Gas,0.0
2014-12-25,17W100P100P00122,France (FR),Fossil Gas,120.0
2014-12-25,17W100P100P00123,France (FR),Fossil Gas,0.0
2014-12-25,17W100P100P0016U,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0017S,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0018Q,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0023X,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0024V,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0025T,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0026R,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0027P,France (FR),Fossil Hard coal,0.0
2014-12-25,17W100P100P0028N,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0029L,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0031Y,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0032W,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0033U,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0034S,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0035Q,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0037M,France (FR),Fossil Gas,0.0
2014-12-25,17W100P100P0040X,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0041V,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0042T,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0043R,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0044P,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0045N,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0046L,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0047J,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0048H,France (FR),Fossil Oil,0.0
2014-12-25,17W100P100P0049F,France (FR),Hydro Run-of-river and poundage,535.0
2014-12-25,17W100P100P0050U,France (FR),Hydro Run-of-river and poundage,1028.0
2014-12-25,17W100P100P0051S,France (FR),Hydro Water Reservoir,0.0
2014-12-25,17W100P100P0052Q,France (FR),Hydro Water Reservoir,790.0
2014-12-25,17W100P100P0054M,France (FR),Hydro Water Reservoir,848.0
2014-12-25,17W100P100P0055K,France (FR),Hydro Water Reservoir,0.0
2014-12-25,17W100P100P0056I,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0057G,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0058E,France (FR),Hydro Pumped Storage,132.0
2014-12-25,17W100P100P0059C,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0060R,France (FR),Hydro Pumped Storage,4.0
2014-12-25,17W100P100P0061P,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0062N,France (FR),Hydro Pumped Storage,129.0
2014-12-25,17W100P100P0063L,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0064J,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0065H,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0066F,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0067D,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0068B,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P00699,France (FR),Hydro Pumped Storage,126.0
2014-12-25,17W100P100P0071M,France (FR),Hydro Pumped Storage,137.0
2014-12-25,17W100P100P0072K,France (FR),Hydro Pumped Storage,136.0
2014-12-25,17W100P100P0073I,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0074G,France (FR),Hydro Pumped Storage,133.0
2014-12-25,17W100P100P0075E,France (FR),Hydro Water Reservoir,0.0
2014-12-25,17W100P100P0076C,France (FR),Hydro Pumped Storage,0.0
2014-12-25,17W100P100P0077A,France (FR),Hydro Pumped Storage,336.0
2014-12-25,17W100P100P00788,France (FR),Hydro Pumped Storage,407.0
2014-12-25,17W100P100P00796,France (FR),Hydro Pumped Storage,341.0
2014-12-25,17W100P100P0080L,France (FR),Hydro Water Reservoir,0.0
2014-12-25,17W100P100P0081J,France (FR),Hydro Water Reservoir,1499.0
